name	sex	total	realFreq	cinemaFreq	ratio	
Beatrice	F	190555	0.0547382273363681	0.0450494149709019	0.548547155446523	True
Jeremiah	M	190478	0.0547161085596113	0.0196254877100959	0.736009331318422	True
Brooke	F	188828	0.0542421347719646	0.0312223668115161	0.63467444104827	True
Jay	M	188764	0.0542237503341408	0.0878686608838383	0.381609051949706	False
Marion	F	188255	0.0540775366020728	0.0693582577027251	0.438102552883	False
Shane	M	187729	0.0539264395037079	0.0417041613839537	0.563903593652579	True
Debbie	F	187649	0.053903458956428	0.0622217167172358	0.464184089657768	False
Clifford	M	187099	0.0537454676938791	0.0170607932934356	0.759049651040151	True
Ida	F	186189	0.053484063968571	0.0330065020578885	0.61838032083417	True
Eileen	F	186035	0.0534398264150573	0.0304418076412282	0.637086139490303	True
Madeline	F	184547	0.0530123882356523	0.0258699610723991	0.672043729689494	True
Renee	F	183979	0.0528492263499655	0.0269850456013818	0.66198670142784	True
Manuel	M	183203	0.052626315041351	0.085303966467178	0.381542866916405	False
Claire	F	182353	0.0523821467265028	0.190010403738655	0.216104606457501	False
Lynn	F	181834	0.0522330604260248	0.0458299741411898	0.532647808183247	True
Bernice	F	181754	0.052210079878745	0.0111508452898272	0.824010693338832	True
Corey	M	181146	0.0520354277194182	0.020517555333282	0.717205902914031	True
Ronnie	M	181145	0.0520351404625772	0.0461644994998846	0.529891356856994	True
Barry	M	180213	0.0517674170867671	0.102810793572207	0.334894658607317	False
Kim	F	179492	0.0515603049044076	0.131133940608368	0.282221833313311	False
Amelia	F	179403	0.0515347390455588	0.0409236022136658	0.557383339822973	True
Kristin	F	178972	0.0514109313470886	0.0152766580470633	0.77092202333523	True
Jo	F	178767	0.051352043694684	0.058207412412898	0.468713934142378	False
Owen	M	177951	0.0511176421124297	0.0478371262933587	0.516575834959355	True
Regina	F	177724	0.0510524348095232	0.0401430430433779	0.559813227711478	True
Elsie	F	177457	0.0509757372329767	0.0220786736738578	0.697777678311382	True
Gertrude	F	176862	0.0508048194125829	0.0237513004673319	0.681430571955899	True
Tommy	M	175783	0.0504948692811461	0.19034492909735	0.209661649034392	False
Warren	M	175759	0.0504879751169622	0.0519629390505947	0.492801606771316	False
Loretta	F	174841	0.050224273336926	0.0169492848405373	0.747679216340459	True
Miguel	M	174565	0.0501449904488106	0.112065995162763	0.309134367563036	False
Dean	M	173904	0.0499551136769109	0.0837428481266022	0.373641549976106	False
Tara	F	173845	0.049938165523292	0.0500672953513241	0.499354386116004	False
Rosa	F	173641	0.0498795651277285	0.105933030253358	0.320125372443306	False
Blake	M	172814	0.0496420037202231	0.0463875164056811	0.516945244078462	True
Gavin	M	172037	0.0494188051547677	0.0321144344347023	0.606118503368657	True
Roberta	F	171076	0.0491427513305687	0.0260929779781956	0.653183690542679	True
Cathy	F	170093	0.0488603778558677	0.0548621588259498	0.471068095892731	False
Bessie	F	170026	0.0488411316475208	0.0130464889890978	0.789190651459975	True
Stella	F	169530	0.0486986522543858	0.0850809495613815	0.364021506966738	False
Sydney	F	168319	0.0483507842199373	0.0168377763876391	0.741706578106556	True
Charlie	M	167999	0.0482588620308179	0.308766906075315	0.135169128790928	False
Annette	F	167855	0.0482174970457142	0.0323374513404989	0.59856654385203	True
Cassandra	F	167254	0.0480448556842744	0.0299957738296352	0.615639007316197	True
Jessie	F	167010	0.0479747650150709	0.0505133291629172	0.487112329825072	False
Laurie	F	166073	0.0477056053550558	0.0362402471919384	0.568290200261525	True
Jon	M	165892	0.0476536118668352	0.0540815996556619	0.468408244831706	False
Leon	M	165006	0.047399102305711	0.0677971393621493	0.411463964617652	False
Savannah	F	164852	0.0473548647521973	0.00869765932606521	0.844830193303673	True
Lydia	F	163869	0.0470724912774963	0.0631137843404219	0.427208298070849	False
Molly	F	163300	0.0469090421349685	0.119314044601151	0.282205336551336	False
Jeanne	F	162932	0.0468033316174812	0.0617756829056427	0.431053199580418	False
Jeanette	F	162879	0.0467881070049083	0.0159457087644529	0.745819562083123	True
Stacy	F	162746	0.0467499018450556	0.0371323148151246	0.557327926066221	True
Dominic	M	162644	0.0467206016472738	0.0312223668115161	0.599420352741325	True
Kaitlyn	F	162235	0.0466031135993056	0.00323374513404989	0.935113383623323	True
Colleen	F	162168	0.0465838673909587	0.0137155397064875	0.772542710340043	True
Mitchell	M	161535	0.046402033810607	0.0309993499057196	0.599498763234891	True
Seth	M	160481	0.0460992651001952	0.0522974644092895	0.468504037989917	False
Bill	M	160268	0.0460380793930626	0.373553317209211	0.109721218704352	False
Lloyd	M	160149	0.0460038958289838	0.0362402471919384	0.559357713986767	True
Jerome	M	159651	0.0458608419221669	0.0255354357137043	0.642342198231429	True
Chase	M	159248	0.0457450774152447	0.0267620286955853	0.630904746706089	True
Chelsea	F	159211	0.0457344489121278	0.0226362159383492	0.668919177722589	True
Beth	F	159084	0.045697967293321	0.113292588144644	0.287425672345371	False
Alma	F	158897	0.0456442502640544	0.0400315345904796	0.532755554460951	True
Minnie	F	158775	0.0456092049294526	0.0159457087644529	0.74095148855628	True
Darrell	M	158659	0.0455758831358969	0.00947821849635312	0.82783810442198	True
Alvin	M	158490	0.0455273367297682	0.0183988947282149	0.712185525275208	True
Agnes	F	157760	0.0453176392358397	0.0556427179962377	0.448865678354011	False
Brett	M	157370	0.0452056090678505	0.0309993499057196	0.593210857623176	True
Hailey	F	156942	0.0450826631399034	0.00825162551447212	0.845284792904139	True
Naomi	F	156811	0.0450450324937326	0.0376898570796159	0.544450264284187	True
Joann	F	156365	0.0449169159426475	0.00122659298188099	0.973417865037373	True
Trevor	M	156139	0.044851995896582	0.0595455138476772	0.429627066837659	False
Pearl	F	156060	0.0448293026061432	0.0273195709600766	0.62134445612651	True
Rosemary	F	155925	0.0447905229326084	0.0207405722390786	0.683500295779588	True
Lindsey	F	155788	0.0447511687453917	0.0134925228006909	0.768343618982056	True
Lillie	F	155610	0.0447000370276941	0.00345676203984643	0.928218608653821	True
Yvonne	F	155323	0.0446175943143276	0.0482831601049518	0.480271603747797	False
Haley	F	155199	0.0445819744660439	0.0136040312535892	0.766197540364952	True
Floyd	M	153783	0.0441752187791908	0.0234167751086371	0.653556970852223	True
Micheal	M	153395	0.0440637631248836	0.00412581275723606	0.914383708889065	True
Vicki	F	153206	0.0440094715819349	0.0294382315651438	0.599194660911399	True
Gordon	M	153001	0.0439505839295304	0.0808436283512472	0.352184473352377	False
Oliver	M	152922	0.0439278906390915	0.0994655399852586	0.30634521015241	False
Jim	M	152834	0.0439026120370837	0.38526170476353	0.102297908559533	False
Gina	F	152156	0.0437078518988871	0.0887607285070245	0.329948820806844	False
Landon	M	151787	0.0436018541245588	0.00401430430433779	0.915694494541549	True
Erik	M	151746	0.0435900765940779	0.0716999352135889	0.378090659464909	False
Edgar	M	151108	0.0434068067295212	0.0565347856194239	0.434321744424151	False
Georgia	F	150934	0.0433568240391876	0.0274310794129749	0.612489167283893	True
Lewis	M	150748	0.0433033942667619	0.0544161250143567	0.44313965710563	False
Devin	M	150045	0.0431014527075404	0.0112623537427255	0.792833606067877	True
Nellie	F	149328	0.0428954895525448	0.0195139792571976	0.687323420157818	True
Carter	M	149170	0.0428501029716671	0.0499557868984258	0.461717494780207	False
Carla	F	148346	0.0426134033346848	0.0855269833729746	0.332552479585561	False
Max	M	148090	0.0425398655833893	0.328057868426716	0.114787171316674	False
Wyatt	M	147397	0.0423407965925777	0.0182873862753166	0.698368227278659	True
Stacey	F	147247	0.042297708066428	0.0324489597933971	0.565880851648803	True
Kelsey	F	146244	0.0420095894549071	0.00903218468476003	0.823043284897484	True
Willie	F	146148	0.0419820127981713	0.00289921977535507	0.935402402984244	True
Terri	F	145863	0.0419001445984869	0.0159457087644529	0.724341368699232	True
Vernon	M	145460	0.0417843800915647	0.020071521521689	0.675511616544147	True
Destiny	F	145049	0.0416663175299145	0.00825162551447212	0.834696203184197	True
Nora	F	144716	0.0415706610018622	0.0928865412642605	0.309173925243395	False
Sue	F	144465	0.0414985595347717	0.0742646296302491	0.35847802599508	False
Shelby	F	144394	0.0414781642990608	0.0112623537427255	0.786457278750991	True
Sebastian	M	144361	0.0414686848233079	0.0758257479708249	0.353543504456779	False
Jenna	F	144246	0.0414356502865931	0.0341215865868712	0.548400815079903	True
Chris	M	144112	0.0413971578698994	0.251451561285603	0.141360214889373	False
Mario	M	144018	0.0413701557268456	0.111954486709865	0.269820656806178	False
Maureen	F	143985	0.0413606762510927	0.0330065020578885	0.556168422570063	True
Heidi	F	142416	0.0409099702675668	0.0267620286955853	0.60453320271864	True
Lily	F	142335	0.040886702463446	0.108943758481612	0.272886449160955	False
Clyde	M	142152	0.0408341344615434	0.0336755527752781	0.548037926018348	True
Arlene	F	142037	0.0408010999248286	0.012711963630403	0.762451207502206	True
Derrick	M	141841	0.040744797583993	0.0228592328441457	0.640600875600602	True
Marian	F	140349	0.040316210377224	0.0263159948839922	0.605055921819991	True
Daisy	F	140152	0.0402596207795474	0.066013004115777	0.378833409066559	False
Wilma	F	139751	0.0401444307863073	0.0121544213659116	0.767596785288223	True
Levi	M	139693	0.0401277698895294	0.0158342003115546	0.717054273560085	True
Tom	M	139231	0.0399950572289883	0.551855333393548	0.0675762960752963	False
